maxQuiescenceDepth, maxCheckSearchDepth, nullMoveReduction, minExtensionHorizon, simpleCheckExtension, attackCheckExtension, forcedMoveExtension, mateExtension, rankAttackExtension, pawnOnSevenRankExtension, protectingPawnOnSixRankExtension, recaptureMinExtension, recaptureMaxExtension, recaptureBeginMinTreshold, recaptureBeginMaxTreshold, recaptureTargetTreshold, totalTime, totalNodeCount
15, 6, 5, 7, 0.57421875, 0.9990234375, 0.71875, 0.9990234375, 0.9990234375, 0.40625, 0.48828125, 0.0, 0.5146484375, 0.043, 3.016, 0.174, 20570, 35740784
5, 4, 4, 7, 0.7939453125, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9833984375, 0.9990234375, 0.4345703125, 0.435546875, 0.0, 3.258, 0.0, 20592, 37862726
15, 2, 5, 5, 0.45703125, 0.8095703125, 0.3720703125, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.2646484375, 0.81640625, 2.38, 2.874, 0.042, 20770, 36400043
6, 5, 3, 6, 0.2626953125, 0.9599609375, 0.9990234375, 0.7265625, 0.4501953125, 0.60546875, 0.9990234375, 0.5595703125, 0.560546875, 2.89, 7.652, 0.0, 20988, 37439941
19, 8, 5, 7, 0.30078125, 0.9912109375, 0.83203125, 0.73828125, 0.958984375, 0.9990234375, 0.6513671875, 0.0224609375, 0.9990234375, 0.0, 1.723, 0.0, 20569, 35806517
17, 4, 0, 5, 0.0, 0.419921875, 0.357421875, 0.9990234375, 0.9990234375, 0.9990234375, 0.6142578125, 0.0, 0.9990234375, 3.136, 5.427, 4.448, 20569, 37452939
19, 17, 5, 7, 0.96484375, 0.9990234375, 0.9990234375, 0.84765625, 0.451171875, 0.9208984375, 0.365234375, 0.474609375, 0.978515625, 0.803, 3.413, 6.732, 20563, 36321017
14, 7, 2, 6, 0.521484375, 0.9990234375, 0.634765625, 0.439453125, 0.810546875, 0.9990234375, 0.9990234375, 0.6337890625, 0.7509765625, 0.0, 4.643, 0.0, 20167, 35282962
9, 8, 5, 7, 0.4365234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.8388671875, 0.7333984375, 0.41796875, 0.6044921875, 0.734375, 5.774, 5.775, 0.0, 19968, 34778972
12, 8, 5, 5, 0.54296875, 0.810546875, 0.9990234375, 0.58203125, 0.5185546875, 0.9990234375, 0.4384765625, 0.0, 0.9990234375, 4.92, 6.361, 0.0, 20188, 35273354
9, 8, 3, 4, 0.419921875, 0.9990234375, 0.9111328125, 0.951171875, 0.271484375, 0.9990234375, 0.6025390625, 0.345703125, 0.7578125, 0.0, 3.125, 0.0, 20768, 36822926
4, 3, 5, 7, 0.82421875, 0.9990234375, 0.3271484375, 0.5927734375, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.4404296875, 3.42, 5.792, 0.0, 21602, 37334418
3, 2, 3, 7, 0.013671875, 0.9990234375, 0.65234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.6083984375, 0.0, 0.8056640625, 3.113, 3.114, 1.801, 20985, 40397255
18, 6, 4, 6, 0.7099609375, 0.8994140625, 0.6328125, 0.873046875, 0.9990234375, 0.3994140625, 0.921875, 0.4404296875, 0.466796875, 0.0, 4.121, 2.034, 20364, 35722613
13, 1, 4, 4, 0.3427734375, 0.9716796875, 0.6298828125, 0.9990234375, 0.8837890625, 0.9990234375, 0.9990234375, 0.4833984375, 0.74609375, 2.283, 7.02, 0.0, 20362, 36044675
6, 5, 5, 5, 0.302734375, 0.9990234375, 0.521484375, 0.896484375, 0.8486328125, 0.9921875, 0.9990234375, 0.0, 0.7646484375, 1.403, 1.404, 0.0, 20972, 37050986
15, 1, 5, 7, 0.6435546875, 0.9990234375, 0.87109375, 0.9990234375, 0.595703125, 0.9990234375, 0.9990234375, 0.2666015625, 0.267578125, 5.032, 7.511, 2.522, 20173, 36329192
13, 10, 5, 7, 0.5927734375, 0.826171875, 0.6494140625, 0.916015625, 0.3994140625, 0.9990234375, 0.896484375, 0.7529296875, 0.75390625, 7.166, 7.167, 0.0, 20382, 34963236
1, 0, 2, 4, 0.2412109375, 0.9990234375, 0.9990234375, 0.45703125, 0.0, 0.6943359375, 0.9990234375, 0.1416015625, 0.9990234375, 4.634, 4.635, 5.061, 20165, 35625187
12, 9, 3, 7, 0.26171875, 0.9990234375, 0.9716796875, 0.99609375, 0.478515625, 0.7705078125, 0.9140625, 0.1220703125, 0.4072265625, 2.15, 5.371, 0.0, 21165, 37186413
1, 0, 4, 3, 0.9990234375, 0.9990234375, 0.8388671875, 0.7880859375, 0.9990234375, 0.9990234375, 0.7177734375, 0.1357421875, 0.978515625, 7.55, 7.551, 1.814, 21999, 41579708
8, 7, 3, 5, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.3837890625, 0.990234375, 0.1845703125, 0.6640625, 3.946, 5.661, 0.151, 21979, 39882752
5, 4, 5, 7, 0.0556640625, 0.9990234375, 0.638671875, 0.9990234375, 0.556640625, 0.4501953125, 0.9990234375, 0.0, 0.8388671875, 7.177, 7.556, 4.285, 19962, 34977166
14, 11, 5, 6, 0.6103515625, 0.9990234375, 0.7548828125, 0.6455078125, 0.3798828125, 0.697265625, 0.50390625, 0.0, 0.9990234375, 3.454, 7.601, 0.849, 20372, 35533752
8, 7, 1, 5, 0.20703125, 0.9990234375, 0.4423828125, 0.9990234375, 0.9384765625, 0.9990234375, 0.8544921875, 0.4228515625, 0.5498046875, 0.0, 2.671, 2.651, 20574, 35633120
6, 5, 5, 4, 0.08203125, 0.6318359375, 0.5205078125, 0.9990234375, 0.9990234375, 0.6962890625, 0.89453125, 0.169921875, 0.7255859375, 1.578, 6.812, 0.0, 16391, 25923447
5, 4, 5, 6, 0.4658203125, 0.951171875, 0.9990234375, 0.9365234375, 0.3994140625, 0.775390625, 0.8779296875, 0.0, 0.9990234375, 2.417, 6.706, 1.941, 20162, 35099129
13, 12, 3, 5, 0.41796875, 0.9990234375, 0.2880859375, 0.990234375, 0.177734375, 0.5576171875, 0.7841796875, 0.0302734375, 0.8388671875, 0.586, 0.587, 0.0, 20771, 36880402
17, 7, 5, 6, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.6416015625, 0.8798828125, 0.0791015625, 0.462890625, 1.359, 5.605, 0.324, 20969, 37343751
1, 0, 3, 7, 0.4501953125, 0.9990234375, 0.984375, 0.9990234375, 0.3837890625, 0.9990234375, 0.9990234375, 0.0, 0.5771484375, 1.737, 4.483, 0.0, 21980, 40313464
16, 5, 5, 3, 0.1298828125, 0.9755859375, 0.5087890625, 0.9990234375, 0.9765625, 0.9990234375, 0.9990234375, 0.34765625, 0.7939453125, 3.103, 5.585, 0.362, 21790, 38741594
8, 5, 4, 7, 0.6494140625, 0.8701171875, 0.9990234375, 0.9990234375, 0.81640625, 0.9990234375, 0.9990234375, 0.2705078125, 0.6015625, 2.116, 3.835, 4.909, 20164, 36020751
14, 7, 2, 5, 0.716796875, 0.98046875, 0.88671875, 0.4619140625, 0.2451171875, 0.095703125, 0.9990234375, 0.2001953125, 0.23828125, 1.591, 4.127, 0.0, 21173, 37968769
16, 2, 1, 7, 0.3056640625, 0.671875, 0.9990234375, 0.7392578125, 0.9990234375, 0.9990234375, 0.873046875, 0.095703125, 0.9990234375, 0.0, 5.828, 5.064, 20767, 36609683
15, 0, 0, 7, 0.2724609375, 0.9990234375, 0.3779296875, 0.9990234375, 0.9990234375, 0.9990234375, 0.8603515625, 0.0986328125, 0.099609375, 0.0, 3.039, 1.236, 21169, 37113862
7, 3, 1, 3, 0.880859375, 0.9990234375, 0.533203125, 0.90234375, 0.951171875, 0.884765625, 0.9990234375, 0.0, 0.8720703125, 0.0, 6.331, 3.674, 20372, 37602411
8, 7, 5, 7, 0.904296875, 0.982421875, 0.9990234375, 0.9990234375, 0.67578125, 0.82421875, 0.9990234375, 0.39453125, 0.6669921875, 0.927, 6.365, 0.0, 20171, 35619480
10, 2, 5, 3, 0.2978515625, 0.9990234375, 0.873046875, 0.9990234375, 0.775390625, 0.4375, 0.9990234375, 0.0, 0.64453125, 0.0, 7.464, 0.0, 20767, 36929273
9, 8, 4, 2, 0.728515625, 0.9990234375, 0.5673828125, 0.7373046875, 0.978515625, 0.73046875, 0.9990234375, 0.2080078125, 0.8193359375, 0.0, 4.273, 2.549, 20774, 36711610
16, 5, 0, 5, 0.2138671875, 0.6220703125, 0.509765625, 0.673828125, 0.486328125, 0.9091796875, 0.6669921875, 0.0, 0.9990234375, 0.092, 0.093, 0.0, 20168, 35410400
2, 1, 1, 7, 0.6044921875, 0.94921875, 0.525390625, 0.6806640625, 0.443359375, 0.9990234375, 0.0, 0.3212890625, 0.9580078125, 2.628, 4.418, 2.68, 21576, 38830191
1, 0, 5, 5, 0.466796875, 0.720703125, 0.6083984375, 0.9990234375, 0.82421875, 0.5869140625, 0.9990234375, 0.3017578125, 0.572265625, 5.655, 5.656, 4.491, 21182, 36243277
17, 4, 5, 7, 0.3623046875, 0.720703125, 0.4375, 0.38671875, 0.9990234375, 0.689453125, 0.9990234375, 0.291015625, 0.9990234375, 4.942, 4.943, 1.882, 21376, 38160191
15, 14, 5, 4, 0.6142578125, 0.9990234375, 0.3671875, 0.9990234375, 0.4091796875, 0.7763671875, 0.58984375, 0.095703125, 0.4375, 0.0, 0.968, 0.0, 20577, 34427575
12, 9, 4, 7, 0.6650390625, 0.9990234375, 0.5556640625, 0.9052734375, 0.765625, 0.9990234375, 0.9990234375, 0.0, 0.689453125, 0.0, 2.569, 0.0, 20767, 37634724
1, 0, 5, 6, 0.0, 0.9990234375, 0.9462890625, 0.693359375, 0.59765625, 0.9990234375, 0.884765625, 0.0, 0.896484375, 6.586, 6.587, 5.601, 20171, 35351722
10, 9, 4, 4, 0.53125, 0.8291015625, 0.1220703125, 0.9990234375, 0.9990234375, 0.6845703125, 0.9990234375, 0.0, 0.96484375, 6.796, 6.797, 0.0, 19760, 34544576
4, 3, 5, 3, 0.814453125, 0.9990234375, 0.9990234375, 0.7998046875, 0.9990234375, 0.9990234375, 0.9990234375, 0.64453125, 0.8798828125, 8.229, 8.248, 0.0, 20363, 35678020
13, 12, 5, 7, 0.513671875, 0.9990234375, 0.779296875, 0.9990234375, 0.748046875, 0.828125, 0.8037109375, 0.7705078125, 0.771484375, 0.0, 0.001, 3.306, 20171, 35510025
10, 4, 2, 5, 0.0, 0.8271484375, 0.9990234375, 0.9765625, 0.9990234375, 0.435546875, 0.9990234375, 0.32421875, 0.4443359375, 2.918, 5.32, 0.429, 20170, 34627980
9, 8, 5, 5, 0.9150390625, 0.958984375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9013671875, 0.705078125, 0.3193359375, 0.3203125, 1.501, 2.992, 0.0, 22193, 40297224
12, 2, 2, 7, 0.3681640625, 0.5947265625, 0.728515625, 0.482421875, 0.8994140625, 0.658203125, 0.9990234375, 0.333984375, 0.93359375, 0.0, 4.002, 0.767, 22176, 40150187
10, 7, 1, 3, 0.388671875, 0.548828125, 0.9990234375, 0.8173828125, 0.978515625, 0.4521484375, 0.9990234375, 0.6318359375, 0.8515625, 0.0, 6.863, 3.677, 20571, 36141133
15, 14, 4, 6, 0.0, 0.837890625, 0.8291015625, 0.9990234375, 0.40234375, 0.9990234375, 0.673828125, 0.03125, 0.73046875, 7.484, 7.597, 0.0, 20365, 36348629
9, 5, 3, 7, 0.564453125, 0.564453125, 0.8056640625, 0.935546875, 0.9990234375, 0.8876953125, 0.6923828125, 0.0, 0.720703125, 7.372, 7.373, 0.0, 20988, 37412011
11, 5, 4, 5, 0.6015625, 0.9443359375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9677734375, 0.9462890625, 0.0, 0.5908203125, 0.569, 8.999, 0.0, 20366, 35555037
8, 7, 4, 5, 0.0, 0.9599609375, 0.5654296875, 0.7236328125, 0.8232421875, 0.4365234375, 0.67578125, 0.0, 0.7412109375, 2.498, 2.499, 0.0, 20562, 36159816
7, 6, 5, 1, 0.3291015625, 0.73828125, 0.771484375, 0.9990234375, 0.400390625, 0.9990234375, 0.9990234375, 0.4287109375, 0.6015625, 0.0, 3.203, 5.093, 19960, 35031285
18, 13, 3, 5, 0.2783203125, 0.9169921875, 0.9990234375, 0.7041015625, 0.9990234375, 0.9296875, 0.9990234375, 0.0, 0.548828125, 0.0, 6.846, 0.0, 15792, 24941929
1, 0, 5, 6, 0.4384765625, 0.9794921875, 0.9990234375, 0.556640625, 0.23828125, 0.9990234375, 0.9990234375, 0.0, 0.9990234375, 2.174, 6.286, 0.0, 20567, 36045943
14, 12, 3, 6, 0.1552734375, 0.7919921875, 0.373046875, 0.9990234375, 0.9990234375, 0.611328125, 0.9990234375, 0.0, 0.5625, 0.267, 8.999, 0.0, 20366, 35777608
7, 6, 3, 6, 0.9365234375, 0.9990234375, 0.5166015625, 0.9990234375, 0.3525390625, 0.826171875, 0.291015625, 0.0, 0.42578125, 0.0, 2.078, 2.671, 20566, 36057485
6, 4, 3, 4, 0.396484375, 0.6572265625, 0.9990234375, 0.798828125, 0.9990234375, 0.9990234375, 0.552734375, 0.0361328125, 0.8125, 3.305, 4.668, 0.0, 21170, 37696965
16, 10, 4, 4, 0.8076171875, 0.9658203125, 0.5849609375, 0.4853515625, 0.9501953125, 0.8017578125, 0.7822265625, 0.0498046875, 0.2958984375, 4.966, 4.967, 0.491, 20366, 36670610
14, 5, 4, 4, 0.6962890625, 0.9091796875, 0.990234375, 0.4736328125, 0.65234375, 0.7275390625, 0.9990234375, 0.0, 0.6796875, 0.0, 4.464, 7.548, 20569, 36435243
6, 5, 5, 6, 0.236328125, 0.9990234375, 0.28515625, 0.9990234375, 0.8525390625, 0.8173828125, 0.9990234375, 0.0, 0.857421875, 3.06, 5.843, 0.0, 20575, 35394019
14, 10, 2, 6, 0.2021484375, 0.6455078125, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.7099609375, 0.6552734375, 0.7900390625, 1.68, 3.593, 0.0, 20177, 36149833
5, 4, 0, 7, 0.25390625, 0.962890625, 0.5302734375, 0.9052734375, 0.5498046875, 0.4892578125, 0.8603515625, 0.05859375, 0.65234375, 1.484, 5.588, 2.43, 19969, 34766062
12, 7, 3, 7, 0.5126953125, 0.9990234375, 0.9990234375, 0.7333984375, 0.9990234375, 0.9990234375, 0.9990234375, 0.4814453125, 0.69921875, 0.0, 4.184, 1.205, 21164, 37229724
6, 3, 5, 7, 0.9990234375, 0.9990234375, 0.6845703125, 0.7666015625, 0.0, 0.9990234375, 0.37890625, 0.060546875, 0.9990234375, 6.82, 6.821, 0.0, 20773, 36908619
16, 15, 3, 7, 0.638671875, 0.9990234375, 0.734375, 0.625, 0.666015625, 0.830078125, 0.9990234375, 0.998046875, 0.9990234375, 6.628, 6.81, 0.0, 21573, 39247766
5, 4, 5, 7, 0.912109375, 0.9990234375, 0.9990234375, 0.9658203125, 0.9208984375, 0.9990234375, 0.1484375, 0.0, 0.8203125, 6.187, 6.188, 4.907, 20769, 37417017
13, 5, 4, 4, 0.7919921875, 0.9990234375, 0.9990234375, 0.9990234375, 0.66796875, 0.9990234375, 0.9990234375, 0.0, 0.5810546875, 2.518, 2.561, 0.0, 20566, 35319126
19, 6, 5, 6, 0.9990234375, 0.9990234375, 0.439453125, 0.7060546875, 0.6376953125, 0.458984375, 0.9990234375, 0.0361328125, 0.8681640625, 1.255, 8.023, 1.56, 20163, 36047097
19, 11, 5, 5, 0.5888671875, 0.7939453125, 0.7490234375, 0.8447265625, 0.9990234375, 0.8759765625, 0.7314453125, 0.013671875, 0.5859375, 7.482, 7.483, 1.799, 20389, 35894816
8, 6, 5, 6, 0.6767578125, 0.9990234375, 0.369140625, 0.9990234375, 0.9990234375, 0.9951171875, 0.9072265625, 0.2412109375, 0.4013671875, 0.658, 8.999, 0.0, 20777, 36737801
7, 6, 3, 5, 0.5390625, 0.9990234375, 0.865234375, 0.9990234375, 0.9990234375, 0.134765625, 0.9990234375, 0.0, 0.703125, 0.822, 8.856, 0.0, 20173, 35482033
16, 15, 5, 6, 0.466796875, 0.8857421875, 0.8662109375, 0.93359375, 0.9990234375, 0.865234375, 0.87890625, 0.015625, 0.9990234375, 2.766, 4.904, 0.0, 19983, 35024127
6, 4, 4, 4, 0.0, 0.9990234375, 0.6767578125, 0.654296875, 0.5927734375, 0.8564453125, 0.544921875, 0.0, 0.9990234375, 1.922, 6.221, 4.342, 20567, 35631498
15, 5, 1, 6, 0.4599609375, 0.9990234375, 0.708984375, 0.9990234375, 0.9990234375, 0.9990234375, 0.220703125, 0.681640625, 0.6826171875, 0.0, 1.438, 0.0, 19766, 34852990
1, 0, 5, 6, 0.7568359375, 0.970703125, 0.6376953125, 0.720703125, 0.9990234375, 0.9990234375, 0.9296875, 0.0, 0.2734375, 0.0, 3.458, 1.838, 20581, 35131309
9, 7, 3, 5, 0.48046875, 0.8984375, 0.9990234375, 0.9990234375, 0.4873046875, 0.9990234375, 0.8369140625, 0.171875, 0.7109375, 3.043, 3.628, 0.0, 20566, 37948671
13, 2, 1, 4, 0.5517578125, 0.9990234375, 0.1904296875, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.03125, 0.9990234375, 0.835, 5.156, 3.186, 20390, 35779962
11, 10, 0, 7, 0.072265625, 0.380859375, 0.8125, 0.9990234375, 0.634765625, 0.9990234375, 0.818359375, 0.0, 0.78125, 0.0, 6.764, 2.574, 20364, 35616872
6, 5, 4, 5, 0.9990234375, 0.9990234375, 0.6416015625, 0.9990234375, 0.6826171875, 0.9990234375, 0.9990234375, 0.474609375, 0.7607421875, 3.18, 5.482, 3.633, 21579, 38254766
7, 4, 3, 6, 0.484375, 0.9990234375, 0.36328125, 0.431640625, 0.5078125, 0.9990234375, 0.62890625, 0.2998046875, 0.9990234375, 8.336, 8.467, 0.199, 20168, 37997922
13, 3, 5, 0, 0.0, 0.212890625, 0.279296875, 0.7529296875, 0.42578125, 0.9990234375, 0.9990234375, 0.0, 0.560546875, 4.983, 5.85, 0.588, 21173, 37558490
14, 6, 2, 7, 0.9990234375, 0.9990234375, 0.46484375, 0.9990234375, 0.6103515625, 0.955078125, 0.9990234375, 0.505859375, 0.8154296875, 3.509, 6.385, 0.0, 21168, 37767501
19, 8, 5, 7, 0.5166015625, 0.9990234375, 0.98046875, 0.9990234375, 0.58984375, 0.9990234375, 0.685546875, 0.0, 0.9990234375, 2.696, 8.999, 0.0, 22173, 39799868
19, 13, 5, 2, 0.4072265625, 0.9990234375, 0.5693359375, 0.9990234375, 0.4091796875, 0.9990234375, 0.9990234375, 0.0, 0.3447265625, 0.0, 3.276, 1.68, 20970, 38044955
10, 8, 5, 4, 0.5390625, 0.9990234375, 0.9990234375, 0.9990234375, 0.9697265625, 0.6865234375, 0.9990234375, 0.068359375, 0.205078125, 3.665, 5.701, 3.37, 19968, 34981097
14, 7, 5, 4, 0.4638671875, 0.7880859375, 0.8505859375, 0.7451171875, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.427734375, 5.338, 7.047, 0.205, 20586, 35620900
18, 14, 4, 5, 0.2880859375, 0.9990234375, 0.599609375, 0.9990234375, 0.3525390625, 0.9990234375, 0.802734375, 0.0, 0.7529296875, 5.674, 5.871, 1.98, 20367, 35785625
9, 8, 5, 7, 0.7900390625, 0.9755859375, 0.5625, 0.9990234375, 0.990234375, 0.90625, 0.9990234375, 0.080078125, 0.8994140625, 6.513, 6.514, 4.375, 20584, 35652264
9, 8, 3, 5, 0.45703125, 0.9560546875, 0.20703125, 0.7216796875, 0.9990234375, 0.865234375, 0.892578125, 0.0302734375, 0.798828125, 0.0, 4.932, 0.0, 20373, 36341342
1, 0, 4, 5, 0.044921875, 0.603515625, 0.9296875, 0.9990234375, 0.0908203125, 0.9990234375, 0.9990234375, 0.2978515625, 0.4580078125, 3.052, 3.053, 1.23, 19959, 35073489
11, 6, 4, 5, 0.79296875, 0.9990234375, 0.9990234375, 0.9990234375, 0.396484375, 0.7841796875, 0.666015625, 0.0, 0.849609375, 1.121, 7.739, 0.0, 20562, 35790074
15, 14, 4, 7, 0.0, 0.74609375, 0.662109375, 0.9990234375, 0.740234375, 0.9990234375, 0.9990234375, 0.0, 0.3544921875, 5.262, 6.442, 1.194, 20764, 36880527
8, 6, 5, 1, 0.421875, 0.9990234375, 0.58984375, 0.9990234375, 0.34375, 0.9638671875, 0.6611328125, 0.357421875, 0.4580078125, 0.0, 5.579, 2.697, 21179, 39612838
1, 0, 0, 5, 0.0078125, 0.2880859375, 0.9990234375, 0.7998046875, 0.0, 0.9990234375, 0.9990234375, 0.0, 0.9990234375, 0.0, 2.992, 5.354, 20377, 34175147
5, 4, 2, 3, 0.7392578125, 0.9384765625, 0.8671875, 0.8271484375, 0.9990234375, 0.6845703125, 0.9990234375, 0.0, 0.54296875, 0.0, 6.127, 8.091, 20367, 35599986
16, 12, 2, 5, 0.193359375, 0.6826171875, 0.0, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.3701171875, 0.572265625, 1.686, 3.572, 0.0, 20169, 35251940
7, 6, 3, 7, 0.0, 0.669921875, 0.9990234375, 0.9990234375, 0.826171875, 0.9990234375, 0.9990234375, 0.0, 0.265625, 0.893, 4.098, 0.0, 21369, 38557279
14, 6, 5, 5, 0.609375, 0.8251953125, 0.58203125, 0.9990234375, 0.9296875, 0.19140625, 0.9287109375, 0.11328125, 0.9990234375, 4.351, 4.352, 0.0, 21179, 37222832
9, 8, 0, 5, 0.615234375, 0.8896484375, 0.783203125, 0.9990234375, 0.884765625, 0.994140625, 0.9990234375, 0.640625, 0.83984375, 0.0, 3.384, 1.866, 19970, 34581730
1, 0, 2, 3, 0.1982421875, 0.9990234375, 0.9912109375, 0.9248046875, 0.9990234375, 0.72265625, 0.9990234375, 0.2607421875, 0.9931640625, 0.0, 5.516, 4.803, 20771, 37925132
6, 5, 5, 5, 0.3701171875, 0.9990234375, 0.4794921875, 0.9990234375, 0.9990234375, 0.408203125, 0.197265625, 0.0, 0.9228515625, 0.0, 8.271, 1.49, 20168, 36921374
11, 5, 5, 5, 0.6572265625, 0.9990234375, 0.9560546875, 0.9990234375, 0.9990234375, 0.6240234375, 0.9990234375, 0.5458984375, 0.546875, 0.0, 4.035, 0.0, 20971, 36819305
7, 6, 5, 5, 0.6787109375, 0.9482421875, 0.0, 0.6640625, 0.9990234375, 0.8720703125, 0.9990234375, 0.119140625, 0.9990234375, 4.934, 4.935, 1.665, 20364, 35644291
4, 3, 3, 6, 0.3701171875, 0.9990234375, 0.736328125, 0.943359375, 0.9990234375, 0.5732421875, 0.9990234375, 0.087890625, 0.9990234375, 2.48, 6.064, 8.114, 20369, 35687205
17, 11, 5, 6, 0.2568359375, 0.7470703125, 0.7021484375, 0.9990234375, 0.935546875, 0.9990234375, 0.9990234375, 0.0, 0.578125, 5.551, 5.552, 0.566, 20367, 35781810
1, 0, 4, 7, 0.88671875, 0.9990234375, 0.3388671875, 0.740234375, 0.8203125, 0.9990234375, 0.9990234375, 0.0, 0.1640625, 4.161, 5.165, 0.0, 20969, 37749198
7, 6, 3, 6, 0.421875, 0.9990234375, 0.60546875, 0.822265625, 0.6103515625, 0.9990234375, 0.9990234375, 0.310546875, 0.7119140625, 0.0, 3.677, 0.0, 20776, 35802943
2, 1, 5, 7, 0.6689453125, 0.9521484375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.6015625, 1.788, 6.163, 0.448, 19964, 37494036
10, 9, 4, 5, 0.3486328125, 0.9990234375, 0.8671875, 0.9990234375, 0.9990234375, 0.46484375, 0.9990234375, 0.0, 0.5009765625, 2.646, 8.796, 0.629, 20773, 36779941
8, 7, 4, 7, 0.890625, 0.947265625, 0.8056640625, 0.89453125, 0.568359375, 0.927734375, 0.8896484375, 0.0, 0.4658203125, 3.503, 4.406, 2.423, 20159, 35469261
14, 10, 5, 7, 0.2265625, 0.9990234375, 0.865234375, 0.8955078125, 0.6884765625, 0.9990234375, 0.958984375, 0.642578125, 0.6435546875, 1.853, 6.147, 0.0, 21569, 37184465
1, 0, 2, 6, 0.0791015625, 0.9990234375, 0.5126953125, 0.9990234375, 0.9990234375, 0.9990234375, 0.8232421875, 0.0, 0.7685546875, 7.74, 7.741, 3.996, 20581, 40022120
16, 0, 5, 6, 0.5087890625, 0.9990234375, 0.908203125, 0.9384765625, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.9775390625, 2.854, 3.255, 3.69, 20771, 36812274
2, 1, 5, 7, 0.5654296875, 0.9990234375, 0.6689453125, 0.5458984375, 0.5576171875, 0.3798828125, 0.9990234375, 0.0, 0.818359375, 7.11, 7.111, 0.13, 20373, 35797060
12, 4, 4, 5, 0.0, 0.3662109375, 0.9765625, 0.9990234375, 0.9990234375, 0.9990234375, 0.76171875, 0.0, 0.9990234375, 0.0, 8.999, 0.0, 20574, 36385307
1, 0, 4, 7, 0.576171875, 0.9990234375, 0.8486328125, 0.9990234375, 0.548828125, 0.6845703125, 0.7099609375, 0.2138671875, 0.9990234375, 1.403, 5.165, 2.044, 19968, 35507386
10, 7, 5, 6, 0.5810546875, 0.9990234375, 0.9423828125, 0.9990234375, 0.6103515625, 0.9453125, 0.8447265625, 0.0, 0.9990234375, 7.558, 7.911, 3.568, 20772, 36215089
10, 9, 5, 7, 0.3603515625, 0.56640625, 0.6083984375, 0.9990234375, 0.9990234375, 0.6240234375, 0.8544921875, 0.0, 0.9326171875, 4.313, 5.025, 1.589, 21178, 36902084
13, 10, 4, 7, 0.578125, 0.974609375, 0.736328125, 0.9599609375, 0.3251953125, 0.85546875, 0.9990234375, 0.0185546875, 0.943359375, 3.598, 3.599, 2.349, 20578, 35865377
12, 8, 5, 4, 0.3828125, 0.9990234375, 0.5654296875, 0.80859375, 0.9990234375, 0.9990234375, 0.9990234375, 0.0224609375, 0.5458984375, 4.919, 4.92, 0.0, 20387, 36350469
10, 9, 5, 5, 0.4716796875, 0.9990234375, 0.2880859375, 0.3037109375, 0.9462890625, 0.2265625, 0.6162109375, 0.130859375, 0.5673828125, 6.026, 7.062, 1.898, 19962, 34941911
1, 0, 5, 7, 0.9541015625, 0.9921875, 0.3759765625, 0.46484375, 0.7216796875, 0.9990234375, 0.9990234375, 0.0, 0.83984375, 5.112, 5.113, 0.0, 19985, 34042071
15, 11, 1, 3, 0.7392578125, 0.927734375, 0.521484375, 0.9990234375, 0.8623046875, 0.8046875, 0.9638671875, 0.35546875, 0.873046875, 4.355, 6.031, 0.221, 19967, 34182208
8, 7, 1, 7, 0.4814453125, 0.8427734375, 0.4482421875, 0.919921875, 0.9990234375, 0.9990234375, 0.6083984375, 0.0888671875, 0.9150390625, 2.643, 5.032, 0.0, 19966, 35111191
14, 7, 5, 7, 0.6025390625, 0.8251953125, 0.580078125, 0.9990234375, 0.970703125, 0.9990234375, 0.9990234375, 0.171875, 0.7705078125, 5.636, 5.637, 3.568, 20571, 35900212
3, 2, 3, 7, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.6328125, 0.9990234375, 0.693359375, 0.0, 0.3583984375, 0.0, 0.001, 0.502, 19967, 36519032
8, 6, 5, 5, 0.255859375, 0.88671875, 0.359375, 0.767578125, 0.5322265625, 0.9990234375, 0.8818359375, 0.0, 0.9560546875, 2.093, 7.26, 0.0, 21373, 36664640
16, 11, 4, 6, 0.9228515625, 0.9990234375, 0.9990234375, 0.9990234375, 0.9609375, 0.9990234375, 0.5771484375, 0.0, 0.7998046875, 0.0, 5.893, 0.0, 20004, 36932187
6, 5, 1, 5, 0.9052734375, 0.990234375, 0.52734375, 0.79296875, 0.6865234375, 0.9990234375, 0.9091796875, 0.0, 0.9990234375, 4.082, 6.111, 0.0, 20370, 35567181
